battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1275.0,1,0.5,1,3.0,1,5.0,0.2,152.0,1.0,9.0,19.0,501.0,3.0,13.0,4.0,4.0,1,1,0,1.0
987.0,1,2.3,0,9.0,0,17.0,0.8,124.0,7.0,17.0,887.0,1274.0,3.0,11.0,6.3,14.0,1,1,0,47.0
1538.0,1,2.3,0,6.0,1,13.0,0.2,121.0,7.0,7.0,567.0,986.0,1.0,18.0,10.0,12.0,1,1,1,2.0
1965.0,1,0.5,0,4.0,1,32.3,0.5,149.0,5.0,13.0,584.0,676.0,2.0,11.0,1.0,20.0,1,1,1,42.0
808.0,0,1.9,0,7.0,0,20.0,0.8,185.0,6.0,14.0,496.0,974.0,1.0,13.0,4.0,11.0,0,1,0,1.0
712.0,0,0.5,0,6.0,0,27.0,0.5,86.0,2.0,11.0,1245.0,1309.0,2.0,11.0,10.0,12.0,1,1,1,2.0
1507.0,1,0.9,1,5.6,1,42.0,0.4,123.0,5.0,10.4,682.0,888.0,1.0,15.0,3.0,19.0,1,0,0,12.1
912.0,0,0.7,0,3.0,0,48.0,0.9,182.0,3.0,6.0,724.0,794.0,1.0,7.0,2.0,6.0,0,1,1,2.0
769.0,1,1.2,0,2.0,0,17.0,0.1,95.0,8.0,4.0,1384.0,1454.0,1.0,18.0,2.0,11.0,0,0,1,50.0
948.0,0,2.3,0,14.0,0,22.0,0.1,173.0,5.0,20.0,257.0,1654.0,3.0,11.0,7.0,19.0,1,1,1,2.0
507.0,1,1.9,1,5.6,1,39.0,0.7,142.0,1.0,10.4,17.0,1084.0,2.0,6.0,6.3,12.0,1,1,0,1.0
1384.0,1,2.8,1,15.0,0,60.0,0.1,82.0,3.0,18.0,983.0,1210.0,1.0,18.0,12.0,15.0,1,0,1,28.0
1766.0,1,1.3,0,1.0,0,29.0,0.5,194.0,8.0,20.0,439.0,1306.0,2.0,19.0,2.0,6.0,0,0,1,20.0
1407.0,0,1.8,1,5.0,1,16.0,0.2,170.0,4.0,6.0,925.0,1206.0,1.0,6.0,6.3,8.0,1,1,0,12.1
614.0,0,2.9,1,3.0,1,24.0,0.2,94.0,4.0,7.0,409.0,603.0,1.0,13.0,12.0,4.0,1,0,1,48.0
1972.0,0,2.9,0,9.0,0,14.0,0.4,196.0,7.0,18.0,293.0,952.0,1.0,8.0,1.0,8.0,1,1,0,12.1
1039.0,0,0.5,1,8.0,0,48.0,0.2,130.0,8.0,9.0,384.0,1878.0,1.0,18.0,12.0,15.0,1,0,0,1.0
511.0,1,3.0,1,5.0,1,34.0,0.9,125.0,8.0,13.0,149.0,1285.0,3.0,14.0,7.0,14.0,1,0,0,12.1
1811.0,1,2.5,0,4.0,1,32.3,0.6,98.0,4.0,16.0,447.0,568.0,2.0,13.0,7.0,8.0,1,1,1,12.1
1159.0,0,1.5,0,3.0,0,32.3,0.4,104.0,4.0,8.0,717.0,1206.0,2.0,8.0,7.0,18.0,0,0,0,2.0
1848.0,0,1.3,1,7.0,0,12.0,0.1,178.0,2.0,19.0,195.0,533.0,3.0,9.0,7.0,8.0,0,0,1,22.0
1988.0,1,0.5,0,5.6,1,16.0,0.1,94.0,8.0,1.0,153.0,696.0,3.0,16.0,2.0,14.0,1,0,0,1.0
1469.0,0,0.5,0,3.0,1,59.0,0.5,150.0,7.0,8.0,1699.0,1850.0,1.0,17.0,16.0,2.0,1,0,0,1.0
1423.0,0,0.6,0,12.0,0,44.0,0.8,131.0,5.0,13.0,501.0,640.0,2.0,10.0,8.0,9.0,0,0,0,1.0
1974.0,0,0.5,1,9.0,0,10.0,0.8,145.0,6.0,12.0,530.0,1496.0,1.0,6.0,1.0,17.0,0,0,0,2.0
835.0,0,0.8,1,2.0,1,43.0,0.8,128.0,5.0,18.0,396.0,1378.0,2.0,15.0,2.0,13.0,1,1,1,57.0
1429.0,0,0.6,0,8.0,0,43.0,0.9,151.0,5.0,9.0,670.0,1552.0,1.0,6.0,1.0,16.0,1,0,0,2.0
947.0,1,0.5,0,1.0,1,52.0,0.1,144.0,2.0,15.0,193.0,887.0,2.0,17.0,1.0,6.0,1,1,1,2.0
1446.0,1,2.8,1,5.6,1,18.0,0.3,178.0,8.0,1.0,351.0,1769.0,3.0,8.0,6.3,16.0,1,1,1,31.0
1332.0,0,1.3,1,5.0,1,7.0,0.8,168.0,7.0,19.0,846.0,855.0,2.0,19.0,11.0,10.0,1,1,0,1.0
1498.0,1,1.2,1,5.6,1,32.3,0.1,191.0,4.0,1.0,111.0,1167.0,2.0,14.0,12.0,12.0,1,1,0,36.0
1576.0,1,0.9,1,5.6,1,14.0,0.4,173.0,2.0,4.0,1213.0,1386.0,3.0,17.0,2.0,6.0,1,1,0,12.1
1398.0,0,1.6,1,8.0,1,32.3,0.8,150.0,1.0,12.0,755.0,1284.0,3.0,14.0,3.0,11.0,1,1,0,12.1
1885.0,0,2.4,1,12.0,1,14.0,0.6,92.0,4.0,15.0,1406.0,1517.0,1.0,9.0,6.0,16.0,1,0,1,2.0
798.0,1,0.5,1,7.0,0,2.0,0.8,148.0,2.0,15.0,497.0,627.0,3.0,14.0,9.0,3.0,0,1,0,2.0
1436.0,0,2.5,1,5.6,1,42.0,0.9,124.0,8.0,1.0,1826.0,1836.0,2.0,12.0,5.0,19.0,1,1,0,12.1
1998.0,1,1.2,0,8.0,0,31.0,0.6,196.0,8.0,19.0,50.0,1356.0,2.0,17.0,9.0,18.0,1,1,0,1.0
1321.0,1,1.3,0,5.6,1,32.3,0.4,109.0,8.0,9.0,817.0,941.0,1.0,7.0,6.0,16.0,1,1,1,12.1
1021.0,0,1.3,0,7.0,0,9.0,0.7,192.0,2.0,12.0,901.0,1793.0,1.0,6.0,1.0,14.0,1,1,0,1.0
1339.0,1,2.3,1,5.6,0,40.0,0.1,123.0,2.0,1.0,212.0,1269.0,2.0,6.0,4.0,7.0,1,0,1,2.0
1210.0,1,1.6,1,9.0,0,32.3,0.5,111.0,4.0,20.0,329.0,1039.0,1.0,16.0,6.3,17.0,1,0,1,45.0
1949.0,1,0.5,1,2.0,1,31.0,0.1,145.0,5.0,9.0,837.0,1182.0,2.0,7.0,3.0,19.0,1,0,0,1.0
882.0,0,0.7,1,9.0,1,28.0,0.2,151.0,6.0,16.0,248.0,884.0,2.0,19.0,11.0,8.0,1,0,1,12.1
1549.0,1,1.5,1,5.6,1,27.0,0.4,113.0,5.0,7.0,632.0,1162.0,2.0,10.0,8.0,11.0,1,0,0,12.1
1991.0,0,2.2,1,1.0,1,42.0,0.7,82.0,1.0,13.0,366.0,613.0,2.0,6.0,5.0,10.0,1,1,0,12.1
796.0,0,0.5,0,2.0,0,12.0,0.5,114.0,1.0,8.0,174.0,518.0,1.0,7.0,3.0,2.0,0,1,0,34.0
1012.0,0,0.5,1,4.0,0,39.0,0.1,161.0,4.0,6.0,882.0,1195.0,2.0,8.0,6.3,10.0,1,1,0,1.0
1318.0,0,1.9,1,5.6,1,11.0,0.8,188.0,2.0,15.0,688.0,1591.0,1.0,12.0,10.0,2.0,1,0,0,2.0
1708.0,0,0.8,0,8.0,1,32.3,0.9,197.0,4.0,16.0,263.0,1345.0,1.0,19.0,16.0,16.0,1,0,0,2.0
598.0,1,0.8,1,8.0,1,62.0,0.1,117.0,8.0,9.0,118.0,764.0,3.0,11.0,2.0,19.0,1,1,0,12.1
541.0,1,2.3,0,4.0,0,51.0,0.4,200.0,8.0,17.0,1012.0,1226.0,2.0,11.0,2.0,12.0,0,0,0,12.1
818.0,0,0.5,1,2.0,1,23.0,0.2,192.0,5.0,17.0,586.0,1552.0,2.0,19.0,12.0,3.0,1,1,0,30.0
1414.0,0,0.5,0,5.6,1,15.0,0.8,168.0,2.0,10.4,294.0,1233.0,1.0,18.0,6.0,14.0,1,0,0,43.0
601.0,1,1.7,1,3.0,1,6.0,0.8,169.0,4.0,11.0,818.0,1827.0,2.0,14.0,8.0,9.0,1,0,1,2.0
561.0,1,2.8,1,2.0,1,40.0,0.1,99.0,7.0,6.0,426.0,865.0,2.0,15.0,12.0,19.0,1,0,1,2.0
1616.0,1,2.3,1,3.0,0,53.0,0.1,100.0,5.0,8.0,151.0,1133.0,2.0,7.0,3.0,2.0,1,1,0,1.0
1263.0,1,1.4,1,1.0,1,32.0,0.4,103.0,2.0,2.0,409.0,644.0,3.0,18.0,13.0,10.0,1,1,0,1.0
1604.0,1,1.9,1,5.6,1,63.0,0.6,93.0,5.0,2.0,641.0,1156.0,1.0,15.0,9.0,20.0,1,1,0,12.1
539.0,0,2.0,1,1.0,0,32.3,0.5,86.0,4.0,2.0,958.0,967.0,1.0,7.0,4.0,3.0,1,1,0,10.0
1071.0,0,2.6,0,5.6,0,49.0,0.3,199.0,4.0,5.0,1328.0,1970.0,3.0,6.0,5.0,7.0,1,0,0,12.1
826.0,0,0.5,1,5.6,1,58.0,0.5,135.0,2.0,10.4,354.0,530.0,2.0,17.0,3.0,7.0,1,0,1,35.0
771.0,0,2.9,0,2.0,0,62.0,0.7,106.0,1.0,8.0,1709.0,1781.0,1.0,9.0,3.0,6.0,0,1,0,2.0
1811.0,0,2.9,0,5.6,0,33.0,0.2,132.0,8.0,2.0,1099.0,1553.0,2.0,8.0,3.0,13.0,1,1,0,12.1
1842.0,1,2.2,1,7.0,0,56.0,0.4,179.0,4.0,10.0,783.0,1227.0,3.0,16.0,11.0,4.0,0,1,1,38.0
1420.0,0,2.8,1,1.0,0,51.0,0.1,100.0,8.0,8.0,194.0,1393.0,2.0,17.0,1.0,17.0,0,1,1,1.0
1763.0,0,0.5,1,12.0,0,10.0,0.2,184.0,3.0,19.0,238.0,1893.0,2.0,17.0,12.0,13.0,1,0,1,2.0
1163.0,1,1.9,0,6.0,0,2.0,0.9,133.0,5.0,20.0,919.0,1076.0,1.0,14.0,6.3,19.0,1,0,0,2.0
1805.0,1,0.5,0,5.6,0,32.3,0.2,182.0,4.0,2.0,758.0,891.0,1.0,19.0,4.0,17.0,0,1,0,7.0
610.0,1,1.6,1,9.0,0,52.0,0.4,90.0,4.0,19.0,1039.0,1273.0,3.0,10.0,4.0,12.0,1,1,1,20.0
1533.0,1,1.1,1,18.0,1,17.0,0.3,160.0,4.0,20.0,1054.0,1393.0,2.0,8.0,2.0,11.0,1,0,1,23.0
1924.0,0,0.5,0,3.0,1,63.0,0.3,111.0,2.0,10.0,122.0,686.0,3.0,13.0,3.0,19.0,1,0,0,12.1
1801.0,0,0.5,1,6.0,0,52.0,0.9,120.0,6.0,10.0,100.0,1708.0,2.0,14.0,8.0,9.0,1,0,0,4.0
1726.0,1,1.9,0,1.0,1,42.0,0.6,106.0,5.0,3.0,1221.0,1804.0,1.0,16.0,7.0,6.0,1,0,0,2.0
794.0,0,2.5,1,15.0,0,14.0,0.6,197.0,3.0,19.0,312.0,1376.0,2.0,19.0,8.0,18.0,0,0,1,49.0
1686.0,1,0.5,1,4.0,0,28.0,0.8,182.0,5.0,8.0,599.0,1073.0,2.0,11.0,10.0,5.0,0,0,0,2.0
1444.0,1,2.1,1,5.6,0,6.0,0.9,103.0,1.0,1.0,1274.0,1340.0,2.0,17.0,5.0,10.0,0,0,0,10.0
1004.0,0,1.6,1,5.6,1,32.3,1.0,160.0,8.0,1.0,62.0,581.0,1.0,7.0,4.0,13.0,1,1,1,1.0
1242.0,1,2.4,0,8.0,0,28.0,0.2,166.0,4.0,9.0,315.0,1796.0,2.0,11.0,10.0,19.0,1,0,0,19.0
539.0,0,1.5,0,6.0,1,26.0,0.2,137.0,6.0,8.0,1123.0,1709.0,3.0,18.0,11.0,15.0,1,1,1,23.0
717.0,0,1.1,1,2.0,1,14.0,0.1,99.0,8.0,6.0,1878.0,1981.0,2.0,16.0,15.0,20.0,1,0,0,31.0
1540.0,0,0.7,1,5.6,1,29.0,0.1,157.0,7.0,1.0,318.0,831.0,1.0,11.0,8.0,5.0,1,0,0,22.0
672.0,0,0.5,0,7.0,1,35.0,0.1,99.0,8.0,17.0,574.0,1267.0,1.0,16.0,7.0,6.0,1,0,0,28.0
1325.0,1,0.5,0,5.6,1,13.0,1.0,133.0,4.0,8.0,1353.0,1915.0,3.0,19.0,3.0,18.0,1,1,0,12.1
950.0,0,0.5,0,6.0,1,55.0,0.1,124.0,8.0,7.0,86.0,1681.0,1.0,6.0,5.0,4.0,1,0,1,12.1
948.0,0,1.5,1,6.0,0,18.0,0.3,119.0,4.0,7.0,340.0,1728.0,2.0,17.0,13.0,9.0,1,1,1,1.0
1328.0,1,0.5,0,5.0,1,32.3,0.3,144.0,3.0,18.0,602.0,1156.0,2.0,7.0,2.0,5.0,1,0,1,41.0
1447.0,0,0.5,0,3.0,0,40.0,0.7,184.0,2.0,5.0,963.0,1062.0,2.0,8.0,4.0,20.0,0,0,1,2.0
1973.0,1,0.5,1,3.0,0,21.0,0.8,95.0,8.0,7.0,127.0,507.0,1.0,12.0,10.0,8.0,0,0,1,32.0
1731.0,1,2.3,1,18.0,0,60.0,0.5,171.0,4.0,20.0,142.0,1039.0,1.0,9.0,3.0,20.0,0,1,0,1.0
1617.0,0,1.5,0,1.0,1,64.0,0.7,111.0,2.0,10.0,274.0,1079.0,2.0,19.0,10.0,8.0,1,1,1,6.0
1791.0,1,0.5,1,1.0,1,33.0,0.5,110.0,5.0,4.0,371.0,682.0,2.0,17.0,8.0,16.0,1,0,1,2.0
851.0,0,2.3,1,7.0,1,55.0,1.0,101.0,2.0,9.0,788.0,1007.0,1.0,12.0,2.0,14.0,1,0,1,1.0
856.0,0,1.9,1,5.6,1,14.0,0.6,115.0,1.0,7.0,395.0,1027.0,2.0,6.0,3.0,12.0,1,1,1,51.0
714.0,1,0.5,0,1.0,0,30.0,0.3,145.0,4.0,2.0,643.0,1527.0,2.0,12.0,10.0,10.0,0,1,1,1.0
951.0,0,0.5,0,6.0,1,15.0,0.6,81.0,2.0,17.0,854.0,935.0,1.0,16.0,11.0,16.0,1,1,0,1.0
1303.0,1,2.1,0,6.0,1,10.0,0.4,109.0,8.0,15.0,1335.0,1873.0,2.0,9.0,3.0,15.0,1,1,1,2.0
1550.0,1,2.7,0,2.0,0,32.0,0.1,126.0,7.0,5.0,1541.0,1619.0,1.0,12.0,3.0,14.0,0,0,0,1.0
1759.0,1,1.4,0,10.0,1,15.0,0.4,101.0,4.0,13.0,382.0,1163.0,2.0,18.0,5.0,16.0,1,1,0,6.0
1448.0,0,0.5,1,18.0,0,32.3,0.2,100.0,5.0,19.0,846.0,1144.0,2.0,9.0,4.0,18.0,1,1,1,12.1
1987.0,1,1.9,0,5.6,0,51.0,0.7,119.0,8.0,18.0,960.0,1925.0,2.0,12.0,4.0,6.0,1,1,0,12.1
908.0,0,2.1,0,1.0,0,45.0,0.6,95.0,5.0,2.0,154.0,941.0,3.0,16.0,12.0,7.0,1,1,1,2.0
820.0,0,0.5,1,2.0,0,58.0,0.3,160.0,4.0,4.0,468.0,694.0,1.0,17.0,7.0,17.0,0,0,1,19.0
904.0,0,2.7,1,4.0,0,32.3,0.6,147.0,6.0,7.0,1094.0,1496.0,2.0,19.0,18.0,16.0,0,0,0,30.0
667.0,0,1.3,1,4.0,1,6.0,0.1,149.0,6.0,10.0,272.0,870.0,3.0,9.0,5.0,12.0,1,0,1,33.0
1109.0,0,2.1,0,1.0,0,34.0,0.1,173.0,1.0,4.0,165.0,1103.0,2.0,13.0,5.0,17.0,1,0,1,12.1
1333.0,0,1.4,0,3.0,1,32.3,0.7,183.0,7.0,5.0,394.0,1301.0,3.0,18.0,16.0,5.0,1,1,0,12.1
1352.0,0,2.4,0,5.0,1,6.0,0.9,92.0,6.0,9.0,629.0,1299.0,1.0,12.0,1.0,14.0,1,0,0,4.0
1600.0,0,2.5,1,1.0,0,19.0,0.6,88.0,6.0,9.0,831.0,1713.0,1.0,10.0,3.0,18.0,0,0,1,2.0
1454.0,0,1.4,1,8.0,0,37.0,0.8,80.0,8.0,20.0,903.0,910.0,1.0,16.0,6.3,19.0,0,0,0,42.0
1489.0,0,2.1,1,5.6,0,9.0,0.4,169.0,3.0,1.0,923.0,1759.0,1.0,9.0,3.0,14.0,1,0,1,1.0
1823.0,0,2.8,1,11.0,0,10.0,0.6,81.0,8.0,19.0,362.0,1250.0,1.0,5.0,6.3,19.0,1,1,1,16.0
1581.0,1,1.0,0,9.0,0,41.0,0.4,172.0,4.0,19.0,693.0,850.0,1.0,19.0,9.0,2.0,0,1,1,37.0
1672.0,1,1.7,1,1.0,1,44.0,0.5,172.0,8.0,4.0,1250.0,1435.0,1.0,11.0,6.0,7.0,1,1,1,47.0
1283.0,1,0.7,1,5.6,1,32.3,0.2,80.0,4.0,6.0,1135.0,1923.0,3.0,17.0,15.0,6.0,1,0,0,12.1
630.0,0,2.0,0,9.0,1,14.0,0.5,180.0,8.0,13.0,66.0,1448.0,1.0,12.0,8.0,12.0,1,0,0,1.0
659.0,0,2.2,0,5.6,1,24.0,0.7,151.0,8.0,2.0,924.0,1877.0,3.0,8.0,1.0,10.0,1,1,1,37.0
1811.0,1,0.5,1,5.6,0,32.3,1.0,115.0,6.0,10.4,204.0,1132.0,2.0,17.0,11.0,18.0,1,0,1,4.0
688.0,1,2.5,0,9.0,0,40.0,0.2,109.0,5.0,20.0,376.0,1957.0,1.0,12.0,7.0,8.0,0,1,0,10.0
514.0,1,2.9,1,5.0,0,32.3,0.7,141.0,2.0,8.0,1083.0,1492.0,2.0,13.0,7.0,16.0,0,0,1,12.1
1933.0,0,2.8,1,1.0,0,16.0,0.5,154.0,3.0,9.0,229.0,1473.0,2.0,14.0,2.0,18.0,0,1,0,12.1
915.0,0,2.0,0,8.0,1,31.0,0.3,91.0,3.0,20.0,875.0,1316.0,2.0,11.0,6.0,9.0,1,1,0,31.0
1006.0,0,2.2,1,4.0,1,22.0,0.8,135.0,4.0,8.0,35.0,991.0,2.0,18.0,4.0,7.0,1,0,1,12.1
1134.0,1,0.9,0,2.0,1,32.3,0.4,92.0,4.0,19.0,18.0,903.0,3.0,17.0,8.0,19.0,1,1,0,48.0
599.0,1,2.9,0,5.6,1,64.0,0.3,186.0,8.0,1.0,103.0,646.0,3.0,5.0,3.0,7.0,1,0,0,35.0
973.0,0,0.5,1,5.0,0,53.0,0.5,196.0,5.0,7.0,105.0,588.0,1.0,13.0,10.0,16.0,0,1,0,12.1
1180.0,1,2.5,0,5.6,1,27.0,0.1,90.0,6.0,1.0,168.0,540.0,2.0,7.0,5.0,19.0,1,1,1,1.0
1237.0,1,2.5,0,7.0,0,13.0,0.8,98.0,4.0,12.0,18.0,1004.0,2.0,11.0,8.0,16.0,0,0,0,12.1
659.0,0,0.5,1,7.0,1,5.0,0.3,169.0,8.0,10.0,659.0,730.0,2.0,16.0,10.0,16.0,1,1,0,12.1
1142.0,1,1.4,1,6.0,0,6.0,0.7,190.0,8.0,8.0,534.0,855.0,2.0,12.0,4.0,5.0,0,1,1,2.0
1002.0,0,2.7,1,16.0,1,11.0,0.4,185.0,6.0,18.0,285.0,512.0,2.0,10.0,7.0,19.0,1,0,1,1.0
1392.0,0,2.5,0,5.6,1,45.0,0.7,113.0,4.0,2.0,482.0,1098.0,1.0,8.0,1.0,16.0,1,0,1,2.0
602.0,0,0.9,0,9.0,0,51.0,0.9,141.0,8.0,18.0,1571.0,1717.0,2.0,7.0,5.0,16.0,0,1,0,1.0
1249.0,1,0.5,0,3.0,1,55.0,0.8,140.0,3.0,8.0,605.0,1193.0,2.0,18.0,10.0,13.0,1,1,1,1.0
531.0,1,0.5,1,5.6,1,12.0,0.5,121.0,4.0,3.0,158.0,1657.0,2.0,18.0,12.0,20.0,1,0,1,1.0
1450.0,0,2.1,0,1.0,0,31.0,0.6,114.0,5.0,4.0,1573.0,1639.0,2.0,11.0,5.0,9.0,0,1,1,1.0
1342.0,0,2.8,0,1.0,0,50.0,0.1,173.0,1.0,8.0,127.0,620.0,2.0,7.0,2.0,11.0,0,1,1,15.0
832.0,1,0.5,0,5.0,1,32.3,0.6,198.0,1.0,8.0,343.0,1431.0,1.0,15.0,4.0,20.0,1,1,1,2.0
867.0,1,1.5,0,5.6,1,57.0,0.1,159.0,4.0,10.4,289.0,724.0,2.0,8.0,6.0,18.0,1,0,0,34.0
1404.0,0,2.1,0,16.0,0,45.0,0.9,151.0,1.0,20.0,1703.0,1880.0,1.0,10.0,6.0,5.0,0,0,1,2.0
840.0,0,0.9,1,6.0,0,33.0,0.7,150.0,6.0,7.0,1482.0,1591.0,2.0,10.0,8.0,19.0,0,1,0,1.0
1368.0,0,0.5,0,10.0,1,42.0,0.2,91.0,1.0,20.0,907.0,925.0,1.0,12.0,6.3,14.0,1,0,0,1.0
1927.0,0,0.9,1,3.0,0,11.0,0.4,190.0,8.0,12.0,491.0,1506.0,2.0,16.0,11.0,18.0,0,1,1,1.0
1714.0,0,0.5,1,7.0,0,32.3,0.4,120.0,2.0,10.0,287.0,627.0,3.0,5.0,1.0,19.0,0,0,1,1.0
1201.0,1,0.5,0,1.0,1,10.0,0.4,198.0,6.0,5.0,1151.0,1723.0,2.0,11.0,4.0,3.0,1,1,0,2.0
1796.0,1,2.3,0,4.0,0,44.0,0.9,184.0,2.0,11.0,1024.0,1363.0,3.0,17.0,7.0,4.0,1,1,0,1.0
1147.0,0,0.8,1,11.0,0,28.0,0.7,158.0,6.0,13.0,1085.0,1134.0,2.0,18.0,3.0,15.0,1,0,1,2.0
776.0,1,1.7,0,5.6,1,20.0,1.0,146.0,4.0,9.0,991.0,1803.0,2.0,15.0,11.0,7.0,1,1,1,12.1
510.0,0,2.6,0,5.6,0,32.3,0.1,110.0,6.0,10.0,1052.0,1897.0,1.0,6.0,2.0,5.0,0,1,0,50.0
1045.0,1,1.2,1,3.0,1,32.3,0.1,175.0,6.0,7.0,1078.0,1564.0,2.0,11.0,8.0,12.0,1,0,1,1.0
1497.0,1,0.9,1,4.0,1,10.0,0.1,153.0,8.0,20.0,98.0,977.0,3.0,9.0,6.3,3.0,1,0,1,2.0
1425.0,1,0.6,0,5.6,1,33.0,0.5,89.0,3.0,2.0,396.0,1648.0,3.0,10.0,3.0,9.0,1,0,1,1.0
726.0,0,2.2,0,5.6,1,32.3,0.8,94.0,4.0,20.0,323.0,978.0,1.0,16.0,11.0,4.0,1,1,1,2.0
1576.0,1,2.0,0,5.6,1,32.3,0.6,148.0,3.0,10.4,410.0,1551.0,1.0,17.0,1.0,16.0,1,0,1,1.0
714.0,1,2.1,1,5.0,1,11.0,0.1,197.0,3.0,6.0,1750.0,1857.0,1.0,15.0,12.0,19.0,1,1,0,2.0
1595.0,0,1.9,1,1.0,0,63.0,0.9,88.0,1.0,20.0,1475.0,1988.0,2.0,18.0,13.0,6.0,0,0,1,12.1
541.0,0,1.0,0,5.6,1,10.0,0.4,127.0,4.0,10.4,1836.0,1873.0,1.0,19.0,9.0,15.0,1,1,0,12.1
1617.0,1,2.6,0,14.0,0,29.0,0.9,113.0,6.0,20.0,283.0,676.0,3.0,13.0,1.0,18.0,0,0,0,2.0
1154.0,0,1.1,1,2.0,1,5.0,0.2,98.0,1.0,13.0,539.0,1240.0,1.0,12.0,6.3,12.0,1,0,0,1.0
1638.0,0,1.0,0,6.0,0,32.3,0.2,189.0,1.0,11.0,440.0,563.0,2.0,19.0,9.0,9.0,1,1,1,1.0
1150.0,1,2.7,0,5.6,0,39.0,0.4,151.0,8.0,1.0,397.0,800.0,2.0,6.0,2.0,11.0,1,1,0,2.0
1254.0,1,2.3,0,5.6,1,45.0,0.2,149.0,1.0,10.0,204.0,1021.0,3.0,7.0,4.0,12.0,1,1,0,12.1
1806.0,1,2.0,1,2.0,1,54.0,0.1,117.0,1.0,11.0,347.0,727.0,3.0,13.0,6.3,6.0,1,0,1,12.1
603.0,0,1.5,0,8.0,0,12.0,0.7,114.0,6.0,20.0,1003.0,1284.0,1.0,7.0,5.0,19.0,1,1,0,2.0
1834.0,0,2.1,0,7.0,1,40.0,0.1,99.0,4.0,11.0,645.8,1987.0,3.0,13.0,6.3,16.0,1,1,0,12.1
520.0,0,2.3,0,5.6,1,32.3,0.8,145.0,6.0,14.0,264.0,519.0,2.0,13.0,7.0,17.0,1,0,1,1.0
565.0,0,0.6,1,1.0,0,32.3,0.1,158.0,2.0,8.0,543.0,703.0,2.0,13.0,6.0,6.0,1,1,1,4.0
1689.0,1,0.5,0,11.0,0,9.0,0.5,150.0,5.0,15.0,467.0,675.0,2.0,8.0,4.0,3.0,1,0,0,2.0
742.0,1,2.3,0,5.6,0,21.0,0.7,104.0,8.0,1.0,875.0,925.0,2.0,11.0,8.0,7.0,1,0,0,51.0
1143.0,0,1.2,1,1.0,1,22.0,1.0,125.0,3.0,6.0,1116.0,1724.0,1.0,12.0,5.0,16.0,1,1,0,38.0
761.0,1,0.5,0,9.0,0,3.0,0.8,196.0,7.0,15.0,1325.0,1945.0,2.0,19.0,3.0,15.0,1,1,1,2.0
959.0,1,1.3,1,5.6,0,36.0,0.4,196.0,5.0,14.0,1313.0,1331.0,3.0,19.0,1.0,8.0,1,1,1,12.1
772.0,1,1.2,1,7.0,1,32.3,0.6,134.0,7.0,8.0,552.0,1802.0,2.0,7.0,6.0,15.0,1,0,0,12.1
1015.0,1,0.8,0,5.0,0,32.3,0.5,102.0,3.0,14.0,335.0,679.0,2.0,5.0,1.0,2.0,0,1,0,36.0
1824.0,1,1.9,1,9.0,1,2.0,0.7,103.0,1.0,14.0,50.0,1105.0,3.0,12.0,2.0,19.0,1,1,0,1.0
1130.0,1,0.5,1,1.0,1,29.0,0.7,130.0,1.0,14.0,593.0,1327.0,2.0,6.0,1.0,10.0,1,1,1,44.0
1183.0,1,0.5,1,3.0,1,48.0,0.1,120.0,8.0,12.0,268.0,1010.0,1.0,8.0,3.0,3.0,1,0,0,1.0
574.0,1,2.0,1,5.6,1,32.3,0.5,118.0,6.0,2.0,382.0,1364.0,1.0,8.0,4.0,2.0,1,0,1,2.0
1472.0,0,3.0,0,4.0,1,20.0,0.3,169.0,2.0,6.0,443.0,892.0,2.0,6.0,1.0,11.0,1,1,0,50.0
1868.0,1,0.5,0,2.0,1,40.0,0.9,179.0,8.0,17.0,576.0,884.0,2.0,8.0,2.0,17.0,1,1,0,51.0
1375.0,0,2.9,0,2.0,0,20.0,0.4,147.0,6.0,7.0,596.0,679.0,3.0,8.0,6.3,12.0,1,0,1,12.1
881.0,0,1.0,0,1.0,0,64.0,0.5,160.0,3.0,6.0,115.0,636.0,2.0,18.0,9.0,6.0,1,1,1,2.0
1742.0,1,0.5,1,5.0,1,44.0,0.9,176.0,3.0,7.0,356.0,1407.0,1.0,9.0,2.0,3.0,1,1,0,12.1
1225.0,0,0.7,1,6.0,0,60.0,0.1,107.0,2.0,15.0,10.0,1567.0,2.0,17.0,11.0,6.0,1,0,0,1.0
1970.0,1,0.5,1,5.6,1,32.3,1.0,132.0,2.0,10.4,1399.0,1684.0,1.0,15.0,9.0,20.0,1,1,1,1.0
1186.0,1,0.5,1,2.0,0,21.0,0.4,160.0,8.0,4.0,68.0,584.0,2.0,17.0,8.0,7.0,1,0,0,39.0
1762.0,0,0.7,0,7.0,0,32.3,0.1,157.0,4.0,10.0,643.0,790.0,1.0,14.0,5.0,14.0,1,0,0,12.1
1731.0,1,1.4,1,4.0,1,4.0,0.5,163.0,6.0,18.0,809.0,1988.0,3.0,5.0,1.0,4.0,1,1,1,22.0
852.0,0,1.8,1,5.0,1,8.0,0.8,160.0,5.0,9.0,683.0,1349.0,2.0,7.0,6.0,20.0,1,0,0,12.0
848.0,1,1.5,1,4.0,1,36.0,0.3,151.0,4.0,16.0,56.0,527.0,2.0,10.0,2.0,19.0,1,1,1,12.1
